language,id,text,file,node,lineNumber,lock,comment
en,line:03d29a5,Servant 2: What! How could you?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene5,386,36584b2f,
en,line:0c856e8,Servant 2: I had dibs on those!,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene5,387,839b9d90,
en,line:0ad5c91,Display Attendant: Magnificent is it not? The Brimstone's Beacon flower is truely a sight to behold.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6,395,83398e61,
en,line:012379a,"Display Attendant: You ought to have many questions about it, I'm sure.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6,396,b6652765,Line metadata: lastline
en,line:0ee144d,Manaia: I have a different question in mind.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6,398,f44621a2,
en,line:015fa13,Manaia: Do you-,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6,399,584209d8,
en,line:0f6152d,Manaia: Not really.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6,401,502d06e8,
en,line:0cd712d,Display Attendant: Of course you do! You must be grateful Sir Faust has even allowed you to view an item such as this.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6,402,cb17341e,
en,line:06d12ea,"Display Attendant: To think, a plant could survive in the Sepulchral Fog. So near to core of our planet, to The Veiled Maw.  It is a wonder of wonders.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_1,409,22ca8bd0,
en,line:048c6e1,Display Attendant: Only the most seasoned of helmsman could have navigated their crew through those thick turbulent mists. And only one with a ship built for the pressure. Not many have been so lucky.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_1,410,9d7b262f,
en,line:097c783,"Display Attendant: This is truely a one of a kind item, the highest ranking in our catalogue.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_1,411,b3e73b67,
en,line:01ba6dd,"Display Attendant: When distilled, it creates a biofuel beyond any we've seen before.  As an energy source it is thought to be capable of commencing an entirely new technological age!",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_1,412,fab195f1,
en,line:00b5fd3,Display Attendant: Isn't that facinating?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_1,413,542640d0,Line metadata: lastline
en,line:0e85da1,Manaia: Sure is. Now my question....,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_1,415,393a5e56,
en,line:0f50771,"Manaia: Wait, I don't really care about this.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_1,417,959ead59,
en,line:00f0b70,It's like his ears are packed with cotton.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_1,418,c1cc201f,
en,line:090d8de,Display Attendant: And that's not all!,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_2,424,de9b1bab,
en,line:0915ba6,Display Attendant: It has been rumoured to carry some of the illusionary qualities of the fog itself.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_2,425,9d4ba2e2,
en,line:001c9bd,"Display Attendant: Though perhaps less dramatic than the cries for help one might hear while flying through the Sepulchral fog, it is still quite a coveted item for anyone interested in the occult. Or perhaps the scientifically inclined?",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_2,426,56f3db1c,
en,line:0d65d2f,He takes a breath. Nows your chance!,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_2,427,f7d28204,Line metadata: lastline
en,line:031f430,"Manaia: Ask about ""recent events"".",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_2,429,0a50405f,
en,line:098b8a1,Manaia: I heard there was an accident in the docking area. What can you tell me about that?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_2,430,bdd7a3e2,
en,line:093ddf8,Display Attendant: Eh? The explosion?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_2,431,43ea655d,
en,line:0411d5a,Display Attendant: Crap. You made me lose my train of thought. What part of the script was I up to?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_2,432,05df63c2,
en,line:068590c,Manaia: Walk away (End Conversation),C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene6_2,435,22ca38f7,
en,line:042ea19,Manaia: What is this? A side effect from Brimstone's Beacon?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7,446,f1d61203,
en,line:0e4879e,Manaia: This song...,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7,447,731d3037,
en,line:06a894f,...,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,456,ab5df625,
en,line:095ea7e,Niamh: Manaia…,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,460,7b5fba77,
en,line:0660f2f,Niamh: You idiot! What are you doing here?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,461,1e6f2aac,
en,line:014273c,Manaia: Niamh?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,463,0ca21c66,
en,line:0680762,Niamh: Take Fionn and leave. You should have never come here.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,465,bb496454,Line metadata: lastline
en,line:0ad2aa5,Manaia: Is this real?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,466,e3827623,
en,line:031278a,Manaia: Is this real?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,468,e3827623,
en,line:0d02979,Manaia: This isn't real.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,470,425cb9bd,
en,line:0c0144d,Manaia: This isn't real.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,472,425cb9bd,
en,line:0330465,Manaia: This isn't real.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_1,473,425cb9bd,
en,line:0305342,Manaia:What is this?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,485,e6d49c2d,
en,line:0ef5bb1,"Niamh: I’m not sure how you opened this… doorway, but I could care less.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,487,e1469872,
en,line:0e6f344,Niamh: I don't need you here. You're letting Fionn lead you both to your death.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,488,b74ebc41,
en,line:0dbac27,Manaia: I’m not leaving you.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,490,4b659871,
en,line:0cb636b,Niamh: You’re not– You’re…,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,492,9a13e1d2,
en,line:04f5772,She laughs bitterly. Then rakes her hands down her face.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,493,c57c8609,
en,line:0068239,Niamh: You always do this. You’re always stubborn at the worst of times.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,495,7974e624,
en,line:0a5514a,"Niamh: We’re never going back to the way we were. It’s impossible, Manaia.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,496,0be6efaf,
en,line:0059d85,Manaia: I have something to say to you. But I’ll only say it to your face.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,498,558039cb,
en,line:0111e40,Niamh: You don’t get it. It’s too late for that. Don’t pry any more. You can’t do anything for me.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,500,50fface3,
en,line:0063d75,"Niamh: Manaia. If I ever meant anything to you, you would listen. Give up.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,501,e14ae870,Line metadata: lastline
en,line:0487fcf,"Manaia: This isn’t real, I’m not listening to you.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,502,003de2ad,
en,line:05bd943,"Manaia: This isn’t real, I’m not listening to you.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,504,003de2ad,
en,line:0c9c670,Niamh: You’re a fool. This is so much bigger than you and your stupid hero complex.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,506,e817de72,
en,line:0f0abac,Manaia: Let me help you.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,508,968d78e9,
en,line:02bf6d4,Manaia: Let me help you.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,510,968d78e9,
en,line:0ed489e,Niamh: You’re a fool. This is so much bigger than you and your stupid hero complex.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_2,512,e817de72,
en,line:0d09fc3,"Manaia: If it’s like the fog, that must've been a mirage.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_3,520,8d22a6f9,
en,line:085dcc2,Manaia: A waking dream fabricated by the universe. Just to trick me into giving up on her. But why?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_3,521,2de2d1c5,
en,line:063d9bf,Claude: Outstanding performance! Was that a monologue?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_3,523,79aea8e6,
en,line:097902f,Manaia: ...,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_3,524,545a2228,
en,line:078043c,Claude: The determination! The confusion! It was like a punch to the gut!,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_3,525,e7dade7f,
en,line:0acc0a6,"Claude: One piece of criticism though, your script was just awful. Made no sense.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene7_3,526,3b7dc8c4,
en,line:03445c3,"Skip is for debugging purposes for the devs, please continue the dialogue.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftIntro,539,448c509b,Line metadata: lastline
en,line:0a6598d,Skip,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftIntro,540,28d03596,
en,line:0d4e3e4,Continue,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftIntro,542,31fbef16,
en,line:S8L45,Niamh: You made it. You must find the answers,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftIntro,543,88f10ddb,
en,line:S8L46,Manaia:Whos there?? Why do you sound so farmiliar. Wait.....,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftIntro,544,1139f831,
en,line:S8L47,Niamh: It's the only way...,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftIntro,545,faec1eb6,
en,line:S8L48,Manaia: Niamh?? Is it really you?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftIntro,547,1c609203,
en,line:0a9adb1,"Skip is for debugging purposes for the devs, please continue the dialogue.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,560,448c509b,Line metadata: lastline
en,line:09679bb,Skip,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,561,28d03596,
en,line:00b3b27,Continue,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,563,31fbef16,
en,line:073b6f9,Manaia: This is........wait............what's happening,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,564,bac67b15,
en,line:0682cd8,the world around Manaia start to shift and change.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,565,8eb3ac28,
en,line:02a7e88,Manaia: *looks around intensely* this is strange...,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,566,02239be5,
en,line:04f8421,Niamh: You made it. You must find the answers,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,567,88f10ddb,
en,line:0828135,Manaia:Whos there?? Why do you sound so farmiliar. Wait.....,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,569,1139f831,
en,line:035fbe3,Niamh: It's the only way...,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,570,faec1eb6,
en,line:017dcd5,Manaia: Niamh?? Is it really you?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Rift_Intro1,572,1c609203,
en,line:0a61647,Manaia: I need to hum to a rift to open up the rift ? Interesting,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftFirstExit,607,63e51392,
en,line:058f017,Manaia: Let's see what the realm can help me find out,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftFirstExit,608,b62c8e65,
en,line:0a47104,"Manaia: So, anything of interest lately?",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,ClueAsk_1,615,fcab5196,
en,line:03478ef,Servant: What exactly do you mean.?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,ClueAsk_1,616,4ffb4a6a,
en,line:06c3f37,"Manaia: Oh. Um, I meant in terms of pieces.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,ClueAsk_1,617,06175fe9,
en,line:0a9de8d,"Manaia: There's a lot of new items, this year. I was interested what you thought. Do you have a favourite?",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,ClueAsk_1,618,6f4650de,
en,line:0ab2a34,"Servant: Hm, no one's asked me personally...",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,ClueAsk_1,619,708e3102,
en,line:0317274,"Servant: I'd have to say the big item of the night, the *insert flower name*",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,ClueAsk_1,620,415a0bfd,
en,line:0602aae,Servant: Though I heard it was a pain to get here. Goes to show how hard the Host and his team work.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,ClueAsk_1,621,8a364fd8,
en,line:S7L40,Manaia: This is........wait............what's happening,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftCinemachine,627,bac67b15,
en,line:06761fd,the world around Manaia start to shift and change.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftCinemachine,629,8eb3ac28,
en,line:S8L44,Manaia: *looks around intensely* this is strange...,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,RiftCinemachine,630,02239be5,
en,line:03eddd0,"Disgruntled Woman: The catalogue is so limited this year. Plants this, flowers that. Where are the exotic animals, the ancient artefacts, the banned books?",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,636,fed891d9,
en,line:02ab129,"Her Husband: Apologies, dearest. I didn’t realise they’d only had Monsieur Faust’s botanic collection on hand, after well…",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,637,977133df,
en,line:0dc5230,Disgruntled Woman: How drab. One person blows up an airship and It becomes everyone else’s problem.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,638,415df809,
en,line:0af28b6,Manaia: Someone blew up an airship?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,640,c8f28e5c,
en,line:0cdc820,Manaia: You two know Faust?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,642,144fffba,
en,line:05d7972,"Disgruntled Woman: Oh, that's old news.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,645,7e7e2b95,
en,line:0d80ad3,Disgruntled Woman: Quite the scandal. I think he's rather embarrased about it.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,646,bf5e9bab,
en,line:07f3102,Disgruntled Woman: That someone would slight him like that.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,647,8af17f0d,
en,line:02b2c8a,"Disgruntled Woman: Calls it an ""accident"".",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,648,031e541a,
en,line:0047fb7,"Disgruntled Woman: Yes, an accident.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,649,be99bd09,
en,line:0cd45a2,Disgruntled Woman: A man with that sort of money? Ought to have brought a fine ship.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,650,1fdabb73,
en,line:006b59f,Her Husband: Very fine.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,651,815b82ce,
en,line:005a29d,"Disgruntled Woman: And for it to go kerflooey, just like that?",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,652,c78ac9d1,
en,line:0616dbc,The woman's husband mimics an explosion with his hands.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,653,521f92f9,
en,line:0246943,"Disgruntled Woman: Well, that is when a conspiracy is afoot.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,654,7adda0a9,
en,line:03eff8c,Her Husband: Afoot indeed.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,655,ca9eb8f8,
en,line:099583c,Disgruntled Woman: Percy?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,656,68bea6f6,
en,line:01f232a,Her Husband: Yes dear?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,657,7b1ad83f,
en,line:091aa6b,Disgruntled Woman: Shut up.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,658,7e9422f8,
en,line:02d754a,Her Husband: Yes dear.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,659,dc77fda3,
en,line:0c251da,Disgruntled Woman: Know Faust? How else would we be here?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,664,2725373d,
en,line:0d81b9d,"Disgruntled Woman: If I take it you mean intimately, well... one does not simply ""know"" Sir Faust.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,665,f93ddf0d,
en,line:0204b2d,Disgruntled Woman: Unless you're one of The Four.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,666,fc79ee23,
en,line:0aed717,Disgruntled Woman: Who are you anyway? A first-timer?,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,669,92cb4481,
en,line:07994f0,"Manaia: Yep, that's me. A first-timer.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,671,93193301,
en,line:0ff6860,"Manaia: Second time, actually.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,672,f94da91d,
en,line:0a81a97,Disgruntled Woman: I see...,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,676,7b89995c,
en,line:022dda4,"Disgruntled Woman: Well, I can't say I'd reccomend this year as your first.",C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,677,b25c3c62,
en,line:06af27a,Disgruntled Woman: Normally it's far more interesting.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,678,cc9ecccf,
en,line:0ed04c9,Disgruntled Woman: Hmm... I don't think I've seen you around here.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,681,3a7055c0,
en,line:067d627,Disgruntled Woman: Though I suppose it's hard to tell with the mask.,C:\Users\lrmcl\OneDrive\Documents\GitHub\G1\Experimentations\Assets\TTBU\Scripts\Yarnspinner\TTBU.yarn,Scene8,682,1229f4ba,
